epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,3742.32,0.18986,0.13469,0.00105,0.96614,0.96514,0.98199,0.95396,0.18642,0.19074,0.00114,0.000343696,0.000343696,0.000343696
91,3783.01,0.17873,0.12387,0.00099,0.96992,0.97356,0.98554,0.95736,0.17688,0.15759,0.00107,0.000338198,0.000338198,0.000338198
92,3823.84,0.17744,0.13071,0.00098,0.97112,0.96439,0.98157,0.95327,0.17753,0.17779,0.00108,0.0003327,0.0003327,0.0003327
93,3864.58,0.19021,0.12701,0.00104,0.9689,0.96187,0.98363,0.95343,0.17679,0.18334,0.00107,0.000327202,0.000327202,0.000327202
94,3905.42,0.18719,0.1361,0.00101,0.95712,0.96932,0.98167,0.95177,0.17799,0.19752,0.00107,0.000321705,0.000321705,0.000321705
95,3946.37,0.18236,0.12142,0.00101,0.97484,0.97019,0.98569,0.95765,0.17309,0.16777,0.00105,0.000316207,0.000316207,0.000316207
96,3987.58,0.18205,0.12249,0.00101,0.97377,0.95923,0.98179,0.9525,0.17719,0.19005,0.00107,0.000310709,0.000310709,0.000310709
97,4028.35,0.18101,0.12418,0.001,0.96663,0.95939,0.98321,0.95497,0.17058,0.19747,0.00102,0.000305211,0.000305211,0.000305211
98,4069.02,0.18001,0.12344,0.00099,0.95963,0.97314,0.98355,0.95445,0.17422,0.18553,0.00105,0.000299713,0.000299713,0.000299713
99,4109.87,0.17791,0.12234,0.00097,0.96944,0.97125,0.98553,0.95725,0.17467,0.17152,0.00105,0.000294216,0.000294216,0.000294216
100,4150.59,0.17558,0.12153,0.00095,0.97078,0.97059,0.97878,0.95268,0.173,0.19019,0.00105,0.000288718,0.000288718,0.000288718
101,4191.45,0.17602,0.11826,0.00096,0.97691,0.96954,0.98312,0.95559,0.17601,0.1737,0.00107,0.00028322,0.00028322,0.00028322
102,4232.51,0.17316,0.11808,0.00093,0.97017,0.9649,0.98142,0.95311,0.17304,0.19969,0.00103,0.000277722,0.000277722,0.000277722
103,4273.3,0.17602,0.12298,0.00096,0.97303,0.96019,0.9809,0.95397,0.16321,0.19948,0.00098,0.000272224,0.000272224,0.000272224
104,4314.03,0.17886,0.11932,0.00099,0.97571,0.97126,0.98452,0.95838,0.16574,0.16626,0.00099,0.000266727,0.000266727,0.000266727
105,4354.9,0.17118,0.11723,0.00094,0.97227,0.97233,0.98352,0.95846,0.17003,0.17888,0.00103,0.000261229,0.000261229,0.000261229
106,4395.73,0.16973,0.11773,0.00093,0.97317,0.96871,0.98229,0.9553,0.16431,0.17902,0.00098,0.000255731,0.000255731,0.000255731
107,4436.59,0.16529,0.1159,0.0009,0.97816,0.97315,0.98565,0.96007,0.1627,0.15437,0.00097,0.000250233,0.000250233,0.000250233
108,4477.61,0.16738,0.11914,0.0009,0.97587,0.96027,0.97826,0.95337,0.16291,0.18919,0.00098,0.000244735,0.000244735,0.000244735
109,4518.24,0.16421,0.11077,0.0009,0.96604,0.9646,0.97869,0.95363,0.16047,0.18857,0.00096,0.000239238,0.000239238,0.000239238
110,4558.95,0.1655,0.11193,0.00089,0.97339,0.96591,0.98039,0.95363,0.17199,0.19061,0.00104,0.00023374,0.00023374,0.00023374
111,4599.65,0.16048,0.11239,0.00088,0.97332,0.96974,0.98413,0.95829,0.16302,0.17293,0.00098,0.000228242,0.000228242,0.000228242
112,4640.51,0.16611,0.1223,0.00088,0.97413,0.9714,0.98392,0.958,0.16607,0.1679,0.001,0.000222744,0.000222744,0.000222744
113,4681.28,0.15866,0.11775,0.00087,0.96591,0.96593,0.97703,0.95228,0.16713,0.194,0.001,0.000217246,0.000217246,0.000217246
114,4722.09,0.15635,0.10453,0.00086,0.97293,0.97241,0.98496,0.96042,0.16081,0.16471,0.00096,0.000211749,0.000211749,0.000211749
115,4762.86,0.15997,0.11098,0.00087,0.97036,0.97014,0.98224,0.95572,0.16689,0.18127,0.00101,0.000206251,0.000206251,0.000206251
116,4803.58,0.15709,0.10563,0.00084,0.98341,0.97048,0.98693,0.96277,0.16101,0.15887,0.00096,0.000200753,0.000200753,0.000200753
117,4844.41,0.16105,0.10921,0.00086,0.97354,0.97678,0.98665,0.96129,0.16555,0.15959,0.00098,0.000195255,0.000195255,0.000195255
118,4885.28,0.15101,0.10162,0.00082,0.97546,0.96698,0.98387,0.96006,0.16306,0.16941,0.00097,0.000189757,0.000189757,0.000189757
119,4926.08,0.15609,0.11156,0.00087,0.97592,0.9677,0.98261,0.95667,0.1622,0.186,0.00096,0.00018426,0.00018426,0.00018426
120,4967.53,0.15446,0.10328,0.00084,0.96898,0.97079,0.98171,0.95764,0.15774,0.17977,0.00093,0.000178762,0.000178762,0.000178762
121,5008.41,0.1582,0.11115,0.00086,0.97742,0.96774,0.98446,0.95954,0.15901,0.1809,0.00095,0.000173264,0.000173264,0.000173264
122,5049.14,0.15142,0.10464,0.00081,0.97639,0.96292,0.98531,0.96028,0.15911,0.17858,0.00094,0.000167766,0.000167766,0.000167766
123,5089.69,0.14991,0.10283,0.00082,0.97481,0.97378,0.98551,0.9625,0.16031,0.15719,0.00095,0.000162268,0.000162268,0.000162268
124,5130.26,0.15635,0.11284,0.00083,0.9766,0.97547,0.98573,0.96203,0.16122,0.16289,0.00095,0.000156771,0.000156771,0.000156771
125,5170.94,0.1522,0.10893,0.00083,0.97171,0.97543,0.98403,0.95917,0.15803,0.16395,0.00094,0.000151273,0.000151273,0.000151273
126,5211.64,0.14973,0.10447,0.00081,0.98006,0.97683,0.98497,0.95957,0.15906,0.15694,0.00094,0.000145775,0.000145775,0.000145775
127,5252.67,0.14512,0.09779,0.00077,0.97788,0.97364,0.98602,0.96067,0.1581,0.15629,0.00094,0.000140277,0.000140277,0.000140277
128,5293.38,0.14436,0.09876,0.00078,0.9772,0.96424,0.98619,0.9622,0.15812,0.16223,0.00094,0.000134779,0.000134779,0.000134779
129,5334.1,0.15246,0.10313,0.00083,0.97412,0.96686,0.98414,0.9601,0.1568,0.16799,0.00093,0.000129282,0.000129282,0.000129282
130,5374.92,0.14566,0.09365,0.00078,0.96811,0.96911,0.98448,0.96148,0.15351,0.17275,0.00091,0.000123784,0.000123784,0.000123784
131,5415.77,0.14411,0.09641,0.00077,0.97777,0.97029,0.98507,0.96139,0.15551,0.17627,0.00092,0.000118286,0.000118286,0.000118286
132,5456.59,0.14639,0.09881,0.00078,0.97923,0.9698,0.98569,0.95975,0.15989,0.17051,0.00096,0.000112788,0.000112788,0.000112788
133,5497.47,0.14778,0.10615,0.00079,0.97884,0.96406,0.98503,0.96098,0.15403,0.17102,0.00091,0.00010729,0.00010729,0.00010729
134,5538.3,0.13908,0.09276,0.00076,0.9691,0.96831,0.98065,0.95733,0.1559,0.19018,0.00093,0.000101793,0.000101793,0.000101793
135,5579.09,0.14191,0.0942,0.00074,0.96927,0.96999,0.98438,0.9614,0.15506,0.17623,0.00092,9.62948e-05,9.62948e-05,9.62948e-05
136,5619.93,0.14087,0.09415,0.00076,0.97503,0.96965,0.98481,0.96117,0.15628,0.17276,0.00092,9.0797e-05,9.0797e-05,9.0797e-05
