epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6788.97,0.26607,0.24382,0.81759,0.96757,0.95597,0.98181,0.94001,0.27694,0.27927,0.82586,0.000608842,0.000608842,0.000608842
43,6948.72,0.26719,0.24681,0.82306,0.97146,0.97099,0.98682,0.95002,0.24522,0.2256,0.81192,0.000603375,0.000603375,0.000603375
44,7139.69,0.26189,0.232,0.81898,0.9785,0.97873,0.9905,0.95847,0.24852,0.2144,0.81611,0.000597908,0.000597908,0.000597908
45,7246.86,0.26415,0.23689,0.82403,0.96881,0.97095,0.98465,0.95134,0.25458,0.25183,0.81656,0.000592441,0.000592441,0.000592441
46,7399.23,0.26074,0.23454,0.81815,0.97068,0.96976,0.98567,0.95093,0.2561,0.25618,0.8156,0.000586973,0.000586973,0.000586973
47,7549.83,0.26091,0.24125,0.81809,0.97232,0.97973,0.98917,0.95581,0.24216,0.21985,0.81525,0.000581506,0.000581506,0.000581506
48,7657.66,0.24603,0.21793,0.81316,0.97821,0.9829,0.98619,0.95346,0.23694,0.21145,0.812,0.000576039,0.000576039,0.000576039
49,7791.33,0.25431,0.23405,0.81768,0.95889,0.9743,0.98923,0.95717,0.24703,0.23497,0.81344,0.000570572,0.000570572,0.000570572
50,7964.41,0.24894,0.2189,0.81361,0.97998,0.96786,0.98604,0.95331,0.23,0.22249,0.80567,0.000565104,0.000565104,0.000565104
51,8107.82,0.24871,0.2234,0.80996,0.97293,0.97351,0.98797,0.95216,0.23709,0.22911,0.81455,0.000559637,0.000559637,0.000559637
52,8328.31,0.2525,0.22448,0.82346,0.96359,0.97193,0.98638,0.95226,0.24241,0.23245,0.81215,0.00055417,0.00055417,0.00055417
53,8456.13,0.24613,0.22493,0.81776,0.97607,0.96889,0.98173,0.94492,0.23484,0.23356,0.81357,0.000548703,0.000548703,0.000548703
54,8603.17,0.24244,0.21583,0.81521,0.96869,0.96501,0.98506,0.95217,0.24049,0.25165,0.81523,0.000543235,0.000543235,0.000543235
55,8764.93,0.24042,0.20511,0.81759,0.97745,0.96696,0.98632,0.95428,0.23872,0.23199,0.81427,0.000537768,0.000537768,0.000537768
56,8957.75,0.24505,0.21857,0.81616,0.97106,0.96845,0.98688,0.95092,0.24266,0.23092,0.81536,0.000532301,0.000532301,0.000532301
57,9081.34,0.24389,0.21306,0.81454,0.97608,0.96763,0.98674,0.95877,0.22583,0.22704,0.80582,0.000526834,0.000526834,0.000526834
58,9241.91,0.24722,0.22154,0.81474,0.97185,0.97161,0.98816,0.95544,0.23385,0.22392,0.81255,0.000521366,0.000521366,0.000521366
59,9385.08,0.23603,0.20157,0.81076,0.9776,0.9703,0.98441,0.95623,0.22931,0.2158,0.8078,0.000515899,0.000515899,0.000515899
60,9544.65,0.23748,0.21113,0.81432,0.97458,0.97263,0.9843,0.95753,0.21711,0.22049,0.80668,0.000510432,0.000510432,0.000510432
61,9678.34,0.23274,0.20716,0.81105,0.97472,0.97317,0.98317,0.95095,0.23847,0.22425,0.80966,0.000504965,0.000504965,0.000504965
62,9854.95,0.22839,0.20073,0.81033,0.97902,0.97353,0.9866,0.9588,0.21822,0.21101,0.80256,0.000499497,0.000499497,0.000499497
63,10003.8,0.22451,0.19764,0.80769,0.97927,0.96971,0.98104,0.95445,0.21986,0.22704,0.8056,0.00049403,0.00049403,0.00049403
64,10239.8,0.23077,0.20867,0.8137,0.97283,0.97168,0.9881,0.95468,0.23115,0.21891,0.81167,0.000488563,0.000488563,0.000488563
65,10364.5,0.2262,0.19538,0.80968,0.97784,0.97307,0.98577,0.95597,0.22391,0.21392,0.80775,0.000483096,0.000483096,0.000483096
66,10521.1,0.22234,0.19963,0.80758,0.97712,0.97158,0.98558,0.9547,0.2318,0.22481,0.81225,0.000477628,0.000477628,0.000477628
67,10664.3,0.2282,0.20174,0.81528,0.97339,0.96989,0.98543,0.95556,0.22068,0.21587,0.80886,0.000472161,0.000472161,0.000472161
68,10904.4,0.22515,0.20088,0.80909,0.97739,0.97689,0.99027,0.96682,0.21723,0.19307,0.80409,0.000466694,0.000466694,0.000466694
69,11044.4,0.22698,0.20123,0.80481,0.97017,0.96322,0.98573,0.9546,0.21833,0.22302,0.80686,0.000461227,0.000461227,0.000461227
70,11216.6,0.21266,0.19113,0.80572,0.96723,0.97263,0.98629,0.95657,0.22642,0.22496,0.80931,0.000455759,0.000455759,0.000455759
71,11380.8,0.21615,0.19099,0.80297,0.97009,0.9783,0.98908,0.96028,0.21512,0.20514,0.80365,0.000450292,0.000450292,0.000450292
72,11577,0.21083,0.18994,0.80232,0.97893,0.9676,0.98644,0.96051,0.21552,0.21345,0.80511,0.000444825,0.000444825,0.000444825
73,11686.9,0.21291,0.19206,0.8023,0.97803,0.97768,0.98787,0.96067,0.2147,0.20011,0.80344,0.000439358,0.000439358,0.000439358
